% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=271117, Mon Jul  9 19:00:10 2018, <python>{}</python>
1 10 0.4512276216243093 0 0 0.4580041689885006 0.43742372301422966 0.43446852044558737 0.45148070315934863 0.45553923243077965 0.445548373218714 0.44992237563521814 0.44059940875587533
2 20 0.41108722269146086 0 0 0.41108210374386045 0.38066512928795676 0.41099865995809065 0.40687683260632557 0.4265806709730773 0.39863144065109246 0.4079059363813565 0.4071318474411226
3 30 0.4282821575157191 0 0 0.42102565309252177 0.4001244142625642 0.41729990774557507 0.42622394510655753 0.43677762750091104 0.44364822660577263 0.4178300623690729 0.45332102939121804
4 40 0.44312022552948305 0 0 0.44484685046490074 0.43148865475034875 0.41113650195330015 0.4357326009276503 0.431651226549061 0.4533070986504743 0.4297746778147251 0.4842013322654814
5 50 0.4614080293578237 0 0 0.4683205394285505 0.4590707397312215 0.4322276415550056 0.4666023717292992 0.4416759706495568 0.4700305937417349 0.4319266991752216 0.49982181497673944
6 60 0.4612850942189602 0 0 0.49595634439934905 0.4655862563067794 0.41211354054986016 0.4648723740458021 0.4264268658035141 0.46826004703271046 0.422822493096728 0.499019625877053
7 70 0.49136043113118855 0 0 0.5113991929438527 0.5271459947186969 0.4276716783182282 0.49111105087632767 0.45479772487517 0.5019461649994257 0.4681070571592518 0.5379702779666721
8 80 0.49372780167452907 0 0 0.5368612662512781 0.5186202411950244 0.43124906569446636 0.5019187933720537 0.43752536690586113 0.49467504600304435 0.46799412577362814 0.5400517254913636
9 90 0.5054478882944374 0 0 0.5699038410602834 0.543575634392231 0.42848553553642155 0.5137792787918165 0.4570328805271893 0.4740105522985481 0.48792685181302226 0.5331177343014556
10 100 0.525638281968085 0 0 0.6018363175976028 0.5592057584981976 0.4224644686552605 0.5285777544139604 0.4677068160651344 0.4857188665471251 0.529947943927477 0.5734738152174277
11 110 0.5412107466386046 0 0 0.6081058898379439 0.5782413339616612 0.4279250754067666 0.5486164398373609 0.4813328920659944 0.5321957968102307 0.5292290583670531 0.5839804578367876
12 120 0.47072298908189947 0 0 0.5326173768581505 0.5097301915752223 0.360736448544732 0.4771856179765004 0.4143819501436846 0.45911700905465486 0.4606273033050547 0.5152965944989166
13 130 0.4401374315031267 0 0 0.4888888040416993 0.48399611135919673 0.33042596178305045 0.42703432270843394 0.3882033270214841 0.4383568941933378 0.4255348435023928 0.482106585634228
14 140 0.4415798093299431 0 0 0.49142210249265217 0.48071290638075126 0.35064264148035795 0.42708256302835784 0.3880688955671004 0.4391101723884823 0.44468546005509235 0.46001659151313945
15 150 0.45960081111715667 0 0 0.48446040787866956 0.5159162801415021 0.36389577382349897 0.44561392613158 0.43548156085572604 0.4597839763947527 0.46715622940951257 0.47406269774588294
16 160 0.47793004501492875 0 0 0.49511225408956827 0.560183953135521 0.37863397896957884 0.46234116867297503 0.46327246720928883 0.4674352381414561 0.48958191603245266 0.48763716323528344
17 170 0.4581637856660385 0 0 0.47338493037396956 0.5382038276143349 0.35703239027559125 0.4496796757654202 0.44822244095671226 0.4423643312690847 0.46059477407474336 0.4576747016445103
18 180 0.45253120830601473 0 0 0.4731858633309322 0.5330993048503874 0.32748595962263866 0.4367148410896341 0.4343265789048633 0.45176609826102865 0.47019612664747945 0.4543166658868991
19 190 0.46400512900844326 0 0 0.4955960835824849 0.5305669527466005 0.3193205351908321 0.43667621878773927 0.4694146495761439 0.46386261587471805 0.5018013680304082 0.4566178557822653
20 200 0.44617026035584867 0 0 0.4781941213253608 0.49797960312591616 0.305002204667799 0.4230516051694424 0.43817739879723916 0.4520270155292615 0.483796628737937 0.45194797546379856
21 210 0.4591734150839598 0 0 0.49973747259205903 0.5392043686026643 0.3197584974511792 0.42519362183537956 0.4356316848685806 0.4708312517130936 0.49969598124799774 0.4603649674309947
22 220 0.4889878692413234 0 0 0.5482228804083618 0.5857976042412294 0.34508892998465546 0.44063346859419633 0.4548386307419267 0.4911705637746603 0.5360431482607082 0.504807761188054
23 230 0.5009623037961446 0 0 0.5522429510410393 0.6420618703772455 0.34920663059768103 0.44839878742305134 0.47072869683657054 0.5101748428067293 0.5262867536813922 0.5238397983240299
24 240 0.5199594156805 0 0 0.566109140378601 0.6612348542036679 0.3626855883383747 0.4720746917959897 0.4730966723518854 0.5320109563374013 0.5303144882854873 0.5406982409288978
25 250 0.49477800002295896 0 0 0.530769216656107 0.611776141345905 0.33103930689488936 0.4516468690887107 0.4345376779919283 0.5013969306096215 0.5014321143615063 0.5140889877311258
26 260 0.4938700996972661 0 0 0.5175576743403559 0.6097660443074242 0.3178321411988763 0.4562119431081181 0.42461885538862526 0.4948145350239709 0.5041359296868394 0.5111791307215025
