% # columns="iteration, evaluation, void, void, void, xmean", seed=271117, Mon Jul  9 19:00:10 2018, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 10 0 0 0 -0.3410813751648106 -0.05216734676259402 -0.027069743278649007 -0.11393930147186082 0.299348669269205 0.03100653185965391 -0.2287871029659455 0.3191904406189321
2 20 0 0 0 -0.2559815173701582 0.02143207388255544 -0.41401138739819443 -0.40654991890994835 0.10180188713837249 0.10363181883176369 0.04176325327028363 0.1834242345210554
3 30 0 0 0 -0.23083336778729643 0.2829475371127175 -0.5965674245647647 -0.33080654061717496 0.11876268863881397 -0.4550864399272257 0.1314961199358863 0.7045100997803599
4 40 0 0 0 -0.5696159993531087 0.6431647043888635 -0.49830861468902465 -0.14611275040698365 0.14215624764612234 -0.18877951367689294 0.10372200921918304 0.9592602529913734
5 50 0 0 0 -0.40625458710285617 0.9596376478116092 -0.5181567267203672 0.3155438112895561 -0.049381251086867806 -0.29217317222803507 -0.188358572825046 0.8033917678733458
6 60 0 0 0 0.2733929945204347 0.9846751331230479 -0.3066342294098914 0.15631625265467988 -0.020090901649938583 -0.47278525486468975 -0.014388534450521434 0.5831931557412636
7 70 0 0 0 -0.03893489747651624 1.5107522826865478 -0.16176499551386067 0.46505069460609283 0.16728927845531694 -0.061587438902888536 -0.3979313969445406 0.2909585623149311
8 80 0 0 0 -0.7852916040162837 1.1352774742534744 -0.1612892551928642 0.7343794999873239 0.19078508828924476 -0.014882695438640473 -0.4693928897989622 0.31187013413525966
9 90 0 0 0 -1.0615792185138817 1.3742215307979737 -0.14108882207995357 0.23363726305136012 0.48403521404415384 -0.20539960570402377 -0.7557002170614966 0.3205361014835008
10 100 0 0 0 -1.3628908115539176 1.1576258954846612 0.06748149200013745 0.35139960417735566 0.3900419682128011 -0.22983534960329854 -1.1272894573895553 -0.050699734180053524
11 110 0 0 0 -0.9359958724961283 1.0004606082646945 -0.3725224600688445 0.4130418071454452 0.5713677002188453 -0.7802245539409798 -1.132419532201772 -0.20131781113466773
12 120 0 0 0 -0.801586460686032 0.8481099217762961 -0.03476443213414204 0.2747084153755715 0.19133750961016294 -0.4394227735045133 -0.9610702937509342 -0.13593001617038578
13 130 0 0 0 -0.7235212389130038 0.7094563052016861 0.019138870884479686 0.36388984573777194 0.5552352985845985 -0.11548250268897636 -1.10816859373048 -0.24385956168265802
14 140 0 0 0 -0.9653663261503688 0.8609883290669177 0.3110206317771504 0.4785254446365817 0.7053318936040482 -0.46156642617789273 -1.5462439201867169 -0.44886362295724375
15 150 0 0 0 -0.9059686548076233 1.3283539689528263 0.10838531743931834 0.36047690286499967 1.1566991112821385 -0.7737100952139392 -1.7085352249808012 -0.12317552915125396
16 160 0 0 0 -0.7995624027895516 1.6072638143735123 0.24788941219763316 0.32556152616181555 1.4221238775222829 -0.8655543702444793 -1.8185541679638977 -0.33299609232072713
17 170 0 0 0 -0.5147104933506778 1.299829985334803 0.10809836710182297 0.6630856666914533 1.0953807051969948 -1.0289678008625853 -1.9646226673438725 -0.2782447638787831
