% # columns="iter, evals, sigma, 0, fitness, xbest" seed=271117, Mon Jul  9 19:00:10 2018, <python>{}</python>
1 10 0.4512276216243093 0 42.953519353084886 -0.022324372089433525 -0.1465763853917122 -0.04845672137914855 -0.1366494567790294 0.0020576103262904093 0.46708323858531425 -0.09329242147210111 0.7055593925521236
2 20 0.41108722269146086 0 41.28244530017365 0.246700015414057 -0.07318687619033046 -0.11746887695686742 -0.8781234778867623 -0.7515887397727185 -0.04282758447053546 -0.06834268371254429 -0.28830344820265297
3 30 0.4282821575157191 0 42.09726024805782 -0.06540474009048311 0.4783673163944868 -0.1568721291924744 0.1586874136513045 -0.13367359693634046 -0.9751704593803218 -0.16935540059937743 1.0809506626812357
4 40 0.44312022552948305 0 60.18514714895508 -0.41320928687219116 1.0084022063671014 -0.558777831245638 -0.2040384880018588 0.05502724631648129 -0.164293173720499 -0.1980236841429561 1.0327711944985687
5 50 0.4614080293578237 0 45.520678789452 -0.5583071911914047 1.106376726128347 -0.8255501276320654 0.15543120616200576 -0.09674475274618902 -0.8220048531484145 0.08358761448643018 0.9064350389063346
6 60 0.4612850942189602 0 44.847079345518495 0.4685886168409857 0.9766534180936438 -0.0014486911121746049 0.3066549866063703 0.04562763886369704 -0.9236810284881368 0.12182020491331655 0.8471481819118141
7 70 0.49136043113118855 0 52.07992741438569 -0.24261430058060635 1.986760593883098 0.049662278383991676 0.652985480396512 -0.15931132919994795 -0.0992236354738637 -0.8153955350885346 0.22799890398652833
8 80 0.49372780167452907 0 45.57484330403379 -0.8226408180346662 1.1853358334228163 0.06639476651212448 1.1497184212660887 -0.029556316186877596 0.03934669128169936 -0.7224907614928321 0.2944030934555458
9 90 0.5054478882944374 0 56.213574166980905 -1.427194897269402 1.175716799789236 -0.35662954800444063 -0.07601241860258678 0.12583212983008196 -0.07880045121317555 -0.821128220693204 0.04022659550007385
10 100 0.525638281968085 0 50.027767459363105 -1.8047240530405966 0.8870475973998592 0.12063727414984723 -0.0682679448174473 -0.06962277931700289 -0.23657817224045644 -1.1048005409779278 -0.4547893334706408
11 110 0.5412107466386046 0 58.67600166030449 -1.1727179758053274 1.5060155726621485 -0.8912789813121115 0.036216285851554675 1.0358561853182227 -1.2497870434090266 -1.2486391490015107 -0.10376048855917097
12 120 0.47072298908189947 0 65.119919906402 0.15626539946752904 -0.011335748851556193 -0.23254887776962885 0.9231026756383618 0.3352923704229356 -0.02265222250805954 -0.6557857467063096 0.6030950258852745
13 130 0.4401374315031267 0 51.70002111359125 -1.156925709162355 1.1301529740607177 -0.019608549279249814 0.2526187997154854 1.0647381716492146 -0.012386061726181341 -1.299919432951825 -0.32040401059126666
14 140 0.4415798093299431 0 43.70105778990516 -0.9820952628502552 1.0895859457571555 0.005167506125453931 0.9255832469062968 1.2585267909316067 -0.7707432982165625 -1.992503684009872 -0.29068443744146166
15 150 0.45960081111715667 0 55.13694736657892 -1.0111110002507688 1.2880740418932297 0.21622609279844945 0.16183347435404966 1.166218264862612 -0.6738425268942542 -1.8880964084055023 -0.011135380675367956
16 160 0.47793004501492875 0 56.37999509642815 -0.8417929714777876 2.15762045414532 0.13949556163868707 0.35906142846024913 1.8092247230985317 -0.8427594093992481 -1.8669421871966156 -0.03553321863326123
17 170 0.4581637856660385 0 71.25494916866634 -0.543601531426082 1.2496409019971075 -0.018594897294941737 0.2024555082216577 1.0335277568016994 -1.1801180212852613 -2.0339568272111723 -0.5489371547715537
18 180 0.45253120830601473 0 58.56928008271361 -1.0182371586992338 1.0729184776211582 0.03054854396710413 0.4105125874762993 1.603867902273751 0.023133766987550652 -1.8997985694909774 -0.2540816738055506
19 190 0.46400512900844326 0 44.47861350659471 -0.024557343412115462 1.0658546085593414 0.1635542953704418 0.5963893813387946 1.9851729734011792 -1.1378592271385417 -3.0416959148433023 0.052843707169451595
20 200 0.44617026035584867 0 72.54855868995378 -0.0858587141054682 0.9462826741828176 -0.43717015110362956 0.43129359762610847 1.1589313146226194 -1.1959888285421987 -2.045349307743011 -0.2864828863393246
21 210 0.4591734150839598 0 63.2774407743122 0.271592083397194 0.0485650070857232 -0.11222724963044611 0.9952071780130287 0.684630412084136 -0.5959587164677613 -2.1707146774630584 0.16628930667318687
22 220 0.4889878692413234 0 43.363651277112666 0.9939106206165994 -0.09459887977096842 0.07298140346854903 1.0329472626381015 1.3870847563247557 -0.9038529444024674 -2.789930752928505 -0.06887456256076972
23 230 0.5009623037961446 0 61.22137434727812 0.07070029668064715 -0.9973785438928433 -0.24548279467486217 1.0382416068227978 0.5317487400297667 -0.7462884850460864 -2.265023476676492 0.9659941966241452
24 240 0.5199594156805 0 56.892800827983926 0.9710504967279782 0.08767405059142708 -0.03116602090446069 0.23144658320955608 0.9535153762692179 -1.4837222914893755 -2.045424845950609 0.6321685025316692
25 250 0.49477800002295896 0 56.96063153991062 0.9934634795790743 -0.23262042621753798 -0.25670273108730574 0.31094538371605496 1.0219168418419864 -1.0108896066885915 -1.930127065722107 0.34658275307253783
26 260 0.4938700996972661 0 53.97209738223523 0.09513424990504693 -0.777798495399444 -0.3206572210799201 0.10177056274860022 1.1530254000205185 -0.7696683972161049 -1.0752540532584596 0.24519616918683637
27 270 0.5047442551009194 0 60.02728510996348 0.9679309197411808 -0.7004164846186388 -0.19327735770555665 -0.1912333825164418 1.9777865329480915 -0.8314015993883496 -1.319753544018115 0.19356307163560593
28 280 0.5060991875645917 0 57.68995583545183 0.5124325791124722 -0.7148663394358322 -0.09440831645598807 -0.11585947574847108 0.8591988201556388 -0.8856704305328381 -2.0078485096757324 0.7790823009026202
29 290 0.46878104929393066 0 57.2714298433781 1.0578301123782972 -1.022454796396979 -0.6640769612185158 -0.00889997242202098 0.9059521278551064 -0.5922103372276695 -1.7392394674165133 0.8720424093237256
30 300 0.4212233869392339 0 75.47239186918453 0.7108846631523212 -1.188795832191503 -0.3773676105774017 0.12588198094717945 1.2975480550386012 -0.2255840049889189 -1.2472215442417471 0.014133194727643239
31 310 0.4612056237678385 0 42.30661826365119 -0.15717912750727614 -0.8723424521132539 -0.005489382077443983 0.027599968320314562 1.0911807133477271 0.21181757200433893 -1.8331161912111387 -1.303457453705493
