% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=271117, Mon Jul  9 19:00:10 2018
28 280 -0.38160692303919225 -0.008405915270388763 0.002577420532288033 0.4311885116957159 1 1 1 1 1 1 1 1
29 290 -0.36152820975396077 -0.007104184021830597 0.0478055135067632 0.38075479653329297 1 1 1 1 1 1 1 1
30 300 -0.3567866448852492 -0.002863674868312676 0.023826449568852243 0.384654792212451 1 1 1 1 1 1 1 1
31 310 -0.3545886758942616 -0.04342093118785717 0.0009627833265412366 0.3062377666701347 1 1 1 1 1 1 1 1
32 320 -0.4091561925277517 -0.010739073076128657 0.0037752081174719744 0.40625261697548304 1 1 1 1 1 1 1 1
33 330 -0.4303333777802858 -0.05246227297378593 0.0015763030873262034 0.42069274107895327 1 1 1 1 1 1 1 1
34 340 -0.4325702670586578 -0.013595439846112065 0.023002165610806136 0.41330807470038206 1 1 1 1 1 1 1 1
35 350 -0.39077213279177103 -0.0013257148690021775 0.029268380718807517 0.2888640745645946 1 1 1 1 1 1 1 1
36 360 -0.3875823645322209 -0.010915007124161564 0.00027164296229632064 0.2999739256966375 1 1 1 1 1 1 1 1
37 370 -0.4004356260929526 -0.010837912895751627 0.014692869151244278 0.3237046686505605 1 1 1 1 1 1 1 1
38 380 -0.4319237415958845 -0.0039004148541012217 0.004755235314010574 0.34804825838951264 1 1 1 1 1 1 1 1
39 390 -0.41198253162989834 -0.012376472743519601 0.005480475544374466 0.3522327139560969 1 1 1 1 1 1 1 1
40 400 -0.40523703496410945 -0.013867242439427323 0.02541831642926551 0.3861989749348829 1 1 1 1 1 1 1 1
41 410 -0.4385391879883695 -0.0021941883349409575 0.014127565411254159 0.36199101922367444 1 1 1 1 1 1 1 1
42 420 -0.4224087273831144 -0.012034497475476781 0.0008274617502916379 0.345102343853654 1 1 1 1 1 1 1 1
43 430 -0.4556712905802918 -0.02658460510675581 0.018252236330310187 0.34432715076875525 1 1 1 1 1 1 1 1
44 440 -0.45845778456641245 -0.025170825581329163 0.002313284335497866 0.3395936736227239 1 1 1 1 1 1 1 1
45 450 -0.46345689366617265 -0.02004462034230396 0.008618415854190514 0.35616987870227984 1 1 1 1 1 1 1 1
46 460 -0.5086601055137941 -0.0074785528556415275 0.0005448777386955813 0.3767137931040443 1 1 1 1 1 1 1 1
47 470 -0.5297325332539236 -0.020288406371819855 0.06932464420738225 0.3969388229815157 1 1 1 1 1 1 1 1
48 480 -0.5314856892222316 -0.01314967141715869 0.06772117178296026 0.37698534987603427 1 1 1 1 1 1 1 1
49 490 -0.5490494798768483 -0.01937190339678209 0.01490049448183572 0.38954038296483356 1 1 1 1 1 1 1 1
50 500 -0.557161433314036 -0.022323201488098146 0.03900160162371494 0.3974090404085512 1 1 1 1 1 1 1 1
51 510 -0.5257703585786705 -0.018212733575416213 0.05108236205039664 0.4019583306934886 1 1 1 1 1 1 1 1
52 520 -0.5243646667153962 -0.03729878028096975 0.004752105510331045 0.34775432318880584 1 1 1 1 1 1 1 1
53 530 -0.4922535192169408 -0.004536101256694602 0.0038536148858797823 0.3099354706537313 1 1 1 1 1 1 1 1
54 540 -0.4849555983292019 -0.0005252978977002209 0.02218581294579535 0.3203241008394047 1 1 1 1 1 1 1 1
55 550 -0.48107596990974016 -0.003736958562298043 0.004625231011978986 0.34449398513669616 1 1 1 1 1 1 1 1
56 560 -0.5069169518774328 -0.008608184645402285 0.030947667621638485 0.3328196327082779 1 1 1 1 1 1 1 1
57 570 -0.4893326936682985 -0.01846326248899035 0.016774777908504304 0.32904269779233425 1 1 1 1 1 1 1 1
58 580 -0.45169480901656833 -0.003038033241509181 0.02539402814088305 0.33084798061842463 1 1 1 1 1 1 1 1
59 590 -0.44897052598211473 -0.014799969568564525 0.00515482841137632 0.29124759422617214 1 1 1 1 1 1 1 1
60 600 -0.4001721519539291 -0.02719489247748096 0.0005078688988854502 0.2647007147330675 1 1 1 1 1 1 1 1
61 610 -0.41556222842879054 -0.001702467020345311 0.0010422535028947483 0.21132241437005564 1 1 1 1 1 1 1 1
62 620 -0.40774708522987135 -0.005218730202579345 0.058399898261755845 0.24067691987848647 1 1 1 1 1 1 1 1
63 630 -0.3899727640442225 -0.01668254174537197 0.05698053094154565 0.25155541428120665 1 1 1 1 1 1 1 1
64 640 -0.4368929616024277 -0.05321858565115058 0.006678505108762772 0.25555561239624086 1 1 1 1 1 1 1 1
65 650 -0.3980700902220762 -0.0021292179323579106 0.00858780469976077 0.3134222505497064 1 1 1 1 1 1 1 1
66 660 -0.38759705142733536 -0.00849369179893968 0.0036791415385423916 0.3365242111643179 1 1 1 1 1 1 1 1
67 670 -0.37273493217423787 -0.00036812788587393367 0.0025733937609829106 0.31693388237058756 1 1 1 1 1 1 1 1
68 680 -0.40150920202032164 -0.0017866209242188074 0.08203196837415985 0.3307124693264963 1 1 1 1 1 1 1 1
69 690 -0.43313271915103857 -0.043142063973978635 0.00908439327580757 0.4022264782370627 1 1 1 1 1 1 1 1
70 700 -0.4662984678275838 -0.007227717633550388 0.05776911024111671 0.4061508614951868 1 1 1 1 1 1 1 1
71 710 -0.4580690306911718 -0.006848348765094249 0.04459241991839515 0.38704962052291436 1 1 1 1 1 1 1 1
72 720 -0.4371175325103897 -0.00216350369335205 0.014413284821232816 0.41228562773699157 1 1 1 1 1 1 1 1
73 730 -0.4153980048985568 -0.008877270568656405 0.037088274746416044 0.42342875808641295 1 1 1 1 1 1 1 1
74 740 -0.44575749234333917 -0.02969862601704194 0.005999913163262223 0.39496798429006214 1 1 1 1 1 1 1 1
75 750 -0.45801422988722645 -0.005283840148056551 0.013753861096242171 0.42242018631946987 1 1 1 1 1 1 1 1
76 760 -0.4158601455231319 -0.014641275560381688 0.006862239912479035 0.4052445129912076 1 1 1 1 1 1 1 1
77 770 -0.4346282550125727 -0.017244922999395725 0.005340682526021614 0.4067269067038444 1 1 1 1 1 1 1 1
78 780 -0.4294047046650366 -0.01760299129200612 0.0005476084227647053 0.40842648744630544 1 1 1 1 1 1 1 1
79 790 -0.4242669779386624 -0.0007553746013719003 0.004416742018040778 0.36886505176822026 1 1 1 1 1 1 1 1
80 800 -0.40309754220605293 -0.001360772057515758 0.013691698505193915 0.33929058518790134 1 1 1 1 1 1 1 1
81 810 -0.4189653535133035 -0.061729759507219366 0.0007192628045246543 0.29490054520675835 1 1 1 1 1 1 1 1
82 820 -0.34206608476159284 -0.006416647838698503 0.035345113356543736 0.26278330689950696 1 1 1 1 1 1 1 1
83 830 -0.3316243707763925 -0.017362497732547413 0.024854631194989416 0.24637867699705643 1 1 1 1 1 1 1 1
84 840 -0.27459544912230205 -0.018660963186085504 0.002703740192165361 0.2205476111911959 1 1 1 1 1 1 1 1
85 850 -0.28684009687395795 -0.03872081080433071 0.018185048483482513 0.2235107650158526 1 1 1 1 1 1 1 1
86 860 -0.2926638084601838 -0.002058993404496785 0.027943322767225096 0.2573618665767442 1 1 1 1 1 1 1 1
87 870 -0.3272280848966722 -0.0007881601971004345 0.007736350064554509 0.33686359398202015 1 1 1 1 1 1 1 1
88 880 -0.29263134848213995 -0.01613325301491962 0.000965988457595232 0.2532576054855442 1 1 1 1 1 1 1 1
89 890 -0.29685142048549334 -0.009707697836062866 0.012476390516621187 0.21668006476638343 1 1 1 1 1 1 1 1
90 900 -0.3335118515780111 -0.0066770808703267934 0.003760655338695063 0.21023988799202536 1 1 1 1 1 1 1 1
91 910 -0.29093655907349997 -0.022296802400213214 0.005126816094173971 0.21369859345684938 1 1 1 1 1 1 1 1
92 920 -0.2839807917532174 -0.013903808092763818 0.02553576771154888 0.15873416440178884 1 1 1 1 1 1 1 1
93 930 -0.2894989921802601 -0.023548736331242524 0.005113321266450483 0.15313218783635363 1 1 1 1 1 1 1 1
94 940 -0.27880473941476674 -0.04502292191730954 0.012010846279614996 0.19057624714229013 1 1 1 1 1 1 1 1
95 950 -0.2785263825004876 -0.017695197151082257 0.014078584337864943 0.18109104036352852 1 1 1 1 1 1 1 1
96 960 -0.2529353119701646 -0.015773871348817387 0.022786726972580544 0.21251683076240363 1 1 1 1 1 1 1 1
97 970 -0.2726253997186074 -0.0659575781115482 0.021189966548519592 0.19647350733878158 1 1 1 1 1 1 1 1
98 980 -0.29929971020743174 -0.010167819361360941 0.01103478853810372 0.20876452186597846 1 1 1 1 1 1 1 1
99 990 -0.28955176033188396 -0.003747298913485756 0.0017133657708998014 0.22602390056396754 1 1 1 1 1 1 1 1
100 1000 -0.28045407095041885 -0.0035809710669617097 0.015352562060417201 0.23053285442413748 1 1 1 1 1 1 1 1
101 1010 -0.25799096824729745 -0.004974411446173887 0.017674796661960725 0.18467931746921312 1 1 1 1 1 1 1 1
102 1020 -0.25566281013460745 -0.0002374514829619723 0.023786358919184892 0.13942978486086438 1 1 1 1 1 1 1 1
103 1030 -0.21023948891178815 -0.008375878260295311 0.0023262621765398166 0.12091626083192712 1 1 1 1 1 1 1 1
104 1040 -0.21274804870207914 -0.015093867221558007 0.04213162658423324 0.14671706211721466 1 1 1 1 1 1 1 1
105 1050 -0.2136923609026126 -0.019492661318538385 0.015372401713171915 0.1570617586995265 1 1 1 1 1 1 1 1
106 1060 -0.21919820484469527 -0.033438920810465754 0.004392315162596498 0.1636723631728069 1 1 1 1 1 1 1 1
107 1070 -0.26854186618948533 -0.05305725734067737 0.027996624273238742 0.17185816010292804 1 1 1 1 1 1 1 1
108 1080 -0.28946192719358216 -0.012185379477256335 0.05505552556995849 0.14873129034259652 1 1 1 1 1 1 1 1
109 1090 -0.3255283544375491 -0.015224219667696598 0.04562485610140252 0.163103329748998 1 1 1 1 1 1 1 1
110 1100 -0.3320329446888138 -0.02727614539576286 0.019652968925556798 0.1457602411555327 1 1 1 1 1 1 1 1
111 1110 -0.32308170879484194 -0.018673736884843944 0.014550469118275894 0.14882358753622701 1 1 1 1 1 1 1 1
112 1120 -0.3514874342114803 -0.045350497707554366 0.017638729452257047 0.15049309636621594 1 1 1 1 1 1 1 1
113 1130 -0.33983630052384645 -0.0208707517535842 0.020763718949646584 0.2213482966548209 1 1 1 1 1 1 1 1
114 1140 -0.2906555810187892 -0.007818999107651346 0.017424898168849314 0.2124219548103673 1 1 1 1 1 1 1 1
115 1150 -0.2572991144862589 -0.003886640918824349 0.02998874455092996 0.19645176102906747 1 1 1 1 1 1 1 1
116 1160 -0.24836423537059157 -0.016851257868111317 0.005148663204135261 0.16347081021867338 1 1 1 1 1 1 1 1
117 1170 -0.28132602075794877 -0.0010686885010189543 0.00541985978855232 0.22121159246994707 1 1 1 1 1 1 1 1
118 1180 -0.2874876587018066 -0.0029294714093430767 0.015332496037332851 0.18789056460467818 1 1 1 1 1 1 1 1
119 1190 -0.29892838516162273 -0.001269791381880978 0.021538313563567328 0.1584783342505448 1 1 1 1 1 1 1 1
120 1200 -0.30363792811557283 -0.005207508541896432 0.003420424628365602 0.16034542750522127 1 1 1 1 1 1 1 1
121 1210 -0.30183117825311107 -0.010661982620419477 0.006988888485051667 0.12030624463213602 1 1 1 1 1 1 1 1
122 1220 -0.2764159129102309 -0.011132415628597722 0.016702337810100196 0.1437008635268089 1 1 1 1 1 1 1 1
123 1230 -0.24163565275843518 -0.005910054429939898 0.0071486404985812504 0.1402249582844546 1 1 1 1 1 1 1 1
124 1240 -0.2677273450076716 -0.01937705871815374 0.012951477679091756 0.143999238745945 1 1 1 1 1 1 1 1
125 1250 -0.2748903620062536 -0.006166280422105883 0.01183952663947182 0.14481674132518846 1 1 1 1 1 1 1 1
126 1260 -0.2489801408141646 -0.005514049201303481 0.0160777869501122 0.16522538880692403 1 1 1 1 1 1 1 1
127 1270 -0.24198316263267183 -0.004959953045057745 0.005127056702763433 0.20212601900207602 1 1 1 1 1 1 1 1
128 1280 -0.21809241267679663 -0.016050205565549723 0.000729029440764847 0.20146436716242166 1 1 1 1 1 1 1 1
129 1290 -0.23694026170786162 -0.004034866678798687 0.0021657342178231734 0.23177415179590113 1 1 1 1 1 1 1 1
130 1300 -0.2361500542525764 -0.0016428606693078224 0.022849791766620005 0.2427738833164636 1 1 1 1 1 1 1 1
131 1310 -0.23602085713646423 -0.016871720085801716 0.0016749131866601935 0.26523994846813614 1 1 1 1 1 1 1 1
132 1320 -0.24318111296810008 -0.0008718718217208742 0.002251193821030194 0.287240359778101 1 1 1 1 1 1 1 1
133 1330 -0.2487172805212212 -0.017006421882710572 0.0030017473957115624 0.30380492442102097 1 1 1 1 1 1 1 1
134 1340 -0.2764092389801614 -0.004728244951361034 0.012101525403598587 0.3207226474464831 1 1 1 1 1 1 1 1
135 1350 -0.22841993999588578 -0.04131301771418173 0.0032943607172908136 0.30869491649489933 1 1 1 1 1 1 1 1
136 1360 -0.203627047278203 -0.012313025758614773 0.002345784593504014 0.29826953481235996 1 1 1 1 1 1 1 1
137 1370 -0.21333026384913822 -0.038386397677030816 0.017497364019496826 0.31404145720690424 1 1 1 1 1 1 1 1
138 1380 -0.26101230243191725 -0.01823367032495027 0.012943584241792545 0.31993321703530325 1 1 1 1 1 1 1 1
139 1390 -0.27321576867797936 -0.011603530168363426 0.023725079601787078 0.3318907849546904 1 1 1 1 1 1 1 1
140 1400 -0.2664421214946041 -0.013522372086456106 0.05145498464614891 0.3454083643317142 1 1 1 1 1 1 1 1
141 1410 -0.3317555930633882 -0.005659433417150514 0.011578900946779224 0.36607688809203204 1 1 1 1 1 1 1 1
142 1420 -0.37423470516613533 -0.016282191769716747 0.00583285030062374 0.3703398534323049 1 1 1 1 1 1 1 1
143 1430 -0.3314381861329187 -0.004977944310360955 0.0240218751635932 0.34195141579252525 1 1 1 1 1 1 1 1
144 1440 -0.33120654640655744 -0.016771441741611083 0.019529114263156046 0.3730920185971874 1 1 1 1 1 1 1 1
145 1450 -0.33069061397240185 -0.03156742392217467 0.019471464833452228 0.3430603375103118 1 1 1 1 1 1 1 1
146 1460 -0.3121913760659643 -0.005898537265223271 0.00022411289711458084 0.3680489743410939 1 1 1 1 1 1 1 1
147 1470 -0.3262073307334254 -0.0021833824361986794 0.005665462228795015 0.32483888801571165 1 1 1 1 1 1 1 1
148 1480 -0.32034311789679826 -0.011937123554325739 0.00481255363871893 0.3247930776984657 1 1 1 1 1 1 1 1
149 1490 -0.30612015494072026 -0.0008008350695491097 4.8752148780775484e-05 0.34247275708840125 1 1 1 1 1 1 1 1
150 1500 -0.2423920292860857 -0.006404002408746144 0.0021260859431967817 0.3187904735540168 1 1 1 1 1 1 1 1
151 1510 -0.25626039910536624 -0.005862752910368273 0.029902241880537223 0.33957689829367993 1 1 1 1 1 1 1 1
152 1520 -0.25472290180120183 -0.012727585649037374 0.014370909014239175 0.3511435235838966 1 1 1 1 1 1 1 1
153 1530 -0.22537922871581398 -0.01773116000996731 0.016993973658253635 0.36180890176034836 1 1 1 1 1 1 1 1
154 1540 -0.22738750779243672 -0.020467903634144347 0.0010881867276814196 0.33906047184683885 1 1 1 1 1 1 1 1
155 1550 -0.2654498720085779 -0.00972576141623653 0.005706469995270165 0.33225050376725773 1 1 1 1 1 1 1 1
156 1560 -0.26645204918552057 -0.002260280419405605 0.010509934004705658 0.2881982998289525 1 1 1 1 1 1 1 1
157 1570 -0.24319255607120138 -0.003231313593976759 0.00017731079990071348 0.3089724294146695 1 1 1 1 1 1 1 1
158 1580 -0.23648892172536995 -0.004021672611505979 0.010936121039836304 0.29872550048505453 1 1 1 1 1 1 1 1
159 1590 -0.25101093907233213 -0.0050701558439154824 0.00022263641522230897 0.28495757229082996 1 1 1 1 1 1 1 1
160 1600 -0.232926852572958 -0.02542356542993454 0.0011338296621152418 0.258336720029825 1 1 1 1 1 1 1 1
161 1610 -0.22263489268322442 -0.0007561064497475361 0.024096907739775176 0.21639856057083523 1 1 1 1 1 1 1 1
162 1620 -0.2534715348139902 -0.015555833219861547 0.003362069717734183 0.3221485678219356 1 1 1 1 1 1 1 1
163 1630 -0.2726418101791726 -0.009440039248504369 0.004724154607175861 0.30308293092666055 1 1 1 1 1 1 1 1
164 1640 -0.2812266382793777 -0.014011341585716115 0.010888889022288661 0.31886609268396604 1 1 1 1 1 1 1 1
165 1650 -0.2956575963105206 -0.007415524690751542 0.0008245579381529104 0.3327800866383735 1 1 1 1 1 1 1 1
166 1660 -0.2680665515413297 -0.01177848242240519 0.00126118390468012 0.3056005104465111 1 1 1 1 1 1 1 1
167 1670 -0.24437356720906034 -0.007136666210426178 0.015239714913838895 0.2732452392211027 1 1 1 1 1 1 1 1
168 1680 -0.2501021456734161 -0.0026568034916187094 0.0269831446284267 0.29769093362576193 1 1 1 1 1 1 1 1
169 1690 -0.20879013261750434 -0.04212345665728446 0.00471119492682047 0.3390095472418863 1 1 1 1 1 1 1 1
170 1700 -0.22856595460612716 -0.03171262390385901 0.011888350662275844 0.3345808678738059 1 1 1 1 1 1 1 1
171 1710 -0.2464038618078003 -0.011834661549378338 0.004724091340489758 0.26543392772126007 1 1 1 1 1 1 1 1
172 1720 -0.2660288455728168 -0.003918727079472984 0.004664412674231323 0.23138673813187763 1 1 1 1 1 1 1 1
173 1730 -0.2770251472878073 -0.004476939803586124 0.0021046060501431997 0.2097671330231457 1 1 1 1 1 1 1 1
174 1740 -0.26445102543693655 -0.016851351669304175 0.010125578172126105 0.22977689055927486 1 1 1 1 1 1 1 1
175 1750 -0.3055133436442688 -0.002562742787942014 0.005267864149579728 0.21958912266986425 1 1 1 1 1 1 1 1
176 1760 -0.2498449337206964 -0.01827439979036898 0.0027185826267410854 0.23687663568801984 1 1 1 1 1 1 1 1
177 1770 -0.20557815274025648 -0.013899518318502864 0.01651121548011045 0.246742345465524 1 1 1 1 1 1 1 1
178 1780 -0.22570916014846842 -0.027724494299613895 0.03515494966433177 0.2695245722643412 1 1 1 1 1 1 1 1
179 1790 -0.2271990492218805 -0.007328095612002645 0.002406945881182428 0.2643578988245191 1 1 1 1 1 1 1 1
180 1800 -0.2163900974384328 -0.015398667986986723 0.023973980779167056 0.2744396027992836 1 1 1 1 1 1 1 1
181 1810 -0.22056834494378813 -0.0030165393156363707 0.008088104101607919 0.27831330789520614 1 1 1 1 1 1 1 1
182 1820 -0.20970184043563786 -0.014786632250121999 0.005560248160841288 0.30707370351374713 1 1 1 1 1 1 1 1
183 1830 -0.24869387713247385 -0.013432072059471223 0.0031834517327018045 0.2963127129692332 1 1 1 1 1 1 1 1
184 1840 -0.2429835559849386 -0.010414318329556107 0.025896519045615407 0.2840249087476289 1 1 1 1 1 1 1 1
185 1850 -0.25490731694738766 -0.032378969315080566 0.010177960728109536 0.2735014377736313 1 1 1 1 1 1 1 1
186 1860 -0.3002378451363886 -0.011721456416128952 0.012554397055241341 0.1915968525486537 1 1 1 1 1 1 1 1
187 1870 -0.29531512752622685 -0.006734831612332275 0.0036922230456415696 0.16883933830535314 1 1 1 1 1 1 1 1
188 1880 -0.2818605072153587 -0.007297560847376504 0.00790719890004525 0.19200798323836085 1 1 1 1 1 1 1 1
189 1890 -0.30808460975379187 -0.0003233639563704032 0.003794389716143738 0.1886198762983945 1 1 1 1 1 1 1 1
190 1900 -0.30262654704887515 -0.0034366947060916007 5.737868419638605e-06 0.17296666108166417 1 1 1 1 1 1 1 1
191 1910 -0.3397229170201042 -0.015308565702598633 0.01719043150502277 0.17661782527737482 1 1 1 1 1 1 1 1
192 1920 -0.34227171966124403 -0.00241859046776438 0.02774633160817173 0.1689785544872144 1 1 1 1 1 1 1 1
193 1930 -0.3643936445856042 -0.004039865777824643 0.005050501293468771 0.18133467242099216 1 1 1 1 1 1 1 1
194 1940 -0.3702051130334347 -0.013687571595039132 0.019180148156441108 0.19383682096340174 1 1 1 1 1 1 1 1
195 1950 -0.3825066909701967 -0.008336098949323212 0.012249082566738428 0.2657140294175621 1 1 1 1 1 1 1 1
196 1960 -0.3488294276577889 -0.020202573492001715 0.006506497804688913 0.24623970711082152 1 1 1 1 1 1 1 1
197 1970 -0.34157196945530777 -0.004997747473885607 0.0024251085616547323 0.2620189814187879 1 1 1 1 1 1 1 1
198 1980 -0.307943980213491 -0.0011604798656892623 0.012719733857706986 0.2559384356541958 1 1 1 1 1 1 1 1
199 1990 -0.2892322384838196 -0.017828064162487244 0.020153234363751618 0.237806362257425 1 1 1 1 1 1 1 1
200 2000 -0.2716911594041479 -0.005080581470294057 0.004047651128865047 0.23658956633624517 1 1 1 1 1 1 1 1
201 2010 -0.3025131119499982 -0.029001219872719156 0.026322885656993228 0.27742407734121427 1 1 1 1 1 1 1 1
202 2020 -0.3252873190613128 -0.0503938232270166 0.015020353230498834 0.30012341851397056 1 1 1 1 1 1 1 1
203 2030 -0.34122098298559633 -0.011561285596865704 0.014771274113751244 0.31027781420931766 1 1 1 1 1 1 1 1
204 2040 -0.3137477293069238 -0.030613890511245863 0.025541933129924834 0.33296517354161365 1 1 1 1 1 1 1 1
205 2050 -0.37961322503212996 -0.018876335154906214 0.02193337340726631 0.31151858240312574 1 1 1 1 1 1 1 1
206 2060 -0.3997969270156447 -0.029035099871710844 0.00038044165953077724 0.29671308425607235 1 1 1 1 1 1 1 1
207 2070 -0.3956149500709803 -0.007372309929733372 0.0131195847274552 0.3339456511861784 1 1 1 1 1 1 1 1
208 2080 -0.3703626985063449 -0.00012573300907050641 0.01123482415785579 0.3323030872875491 1 1 1 1 1 1 1 1
209 2090 -0.36184284619593526 -0.017538679266137128 0.001048803012056844 0.34697320849341434 1 1 1 1 1 1 1 1
210 2100 -0.348610338145865 -0.003389829181159036 0.0037709284004377535 0.3369698542263242 1 1 1 1 1 1 1 1
211 2110 -0.3369578096030927 -0.022078349597404366 0.010602242907079378 0.26654646797156845 1 1 1 1 1 1 1 1
212 2120 -0.34150351201937446 -0.004172165662198844 0.04961702714198297 0.2890254319445401 1 1 1 1 1 1 1 1
213 2130 -0.3680146547929776 -0.034884122310745495 0.025475893686880028 0.2815954226779449 1 1 1 1 1 1 1 1
214 2140 -0.3487293533418479 -0.011641433465641109 0.01940175108368686 0.2405130347954044 1 1 1 1 1 1 1 1
215 2150 -0.3300934012395889 -0.0019005191367518408 0.038832116559369585 0.24336443803456567 1 1 1 1 1 1 1 1
216 2160 -0.3297158858454418 -0.012826123613018724 0.005064096757590406 0.19945887083885094 1 1 1 1 1 1 1 1
217 2170 -0.3441010073962419 -0.003112743580025745 0.01850993834462254 0.2009361361344295 1 1 1 1 1 1 1 1
218 2180 -0.2943931138463417 -0.03662807514218131 0.010364982384534534 0.2395184156439065 1 1 1 1 1 1 1 1
219 2190 -0.23803817788616433 -0.003113955532545513 0.002511233665454104 0.20425456119368915 1 1 1 1 1 1 1 1
220 2200 -0.26475941066420783 -0.004983446844632492 0.0019480693710505826 0.1847959931975743 1 1 1 1 1 1 1 1
221 2210 -0.2741286834176085 -0.005616446356687192 0.00036675534826316816 0.20334101386039646 1 1 1 1 1 1 1 1
222 2220 -0.28123255116189355 -0.0070284860269336485 0.000710945715382058 0.1760172049528586 1 1 1 1 1 1 1 1
223 2230 -0.26698136797764543 -0.010549701152197843 0.014776728116924308 0.1840918615875888 1 1 1 1 1 1 1 1
224 2240 -0.2849256957689442 -0.010704903012032568 0.03432051049943317 0.20243717304883016 1 1 1 1 1 1 1 1
225 2250 -0.2986855667030995 -0.02521465870269153 0.005786234843994508 0.16348266049965976 1 1 1 1 1 1 1 1
226 2260 -0.27802458261288565 -0.004452500164835772 0.0173671346258305 0.1975846268210892 1 1 1 1 1 1 1 1
227 2270 -0.28722402116365603 -0.0002789098976649218 0.030966531517617482 0.21116010330232254 1 1 1 1 1 1 1 1
228 2280 -0.3091362890210209 -0.011826187194085468 0.04885817978114146 0.26563317197276476 1 1 1 1 1 1 1 1
229 2290 -0.3135481215757292 -0.0049900333745257226 0.04200888843473841 0.24176282313795755 1 1 1 1 1 1 1 1
230 2300 -0.33725929838344104 -0.04464264167330314 0.0010496594677054706 0.24289131420634474 1 1 1 1 1 1 1 1
231 2310 -0.3138077006500446 -0.0012171131841109558 0.011139021937798975 0.24478106499797786 1 1 1 1 1 1 1 1
232 2320 -0.3217177559348881 -0.021001875760922235 0.02043810965180732 0.2378851605942947 1 1 1 1 1 1 1 1
233 2330 -0.3253830463100897 -0.004214410075322055 0.018264942230527943 0.24423933268430978 1 1 1 1 1 1 1 1
234 2340 -0.3329339955939324 -0.006078270316829047 0.006393722256674094 0.2808773983715084 1 1 1 1 1 1 1 1
